,timestamp,us,acc,ang,label
3464,53:59.4,111903408,1039.3468,2.1064038,0
3465,53:59.4,111935460,1037.5128,2.5312693,0
3466,53:59.4,111967500,1035.8516,2.5356805,0
3467,53:59.5,111999552,1036.5636,2.5244422,0
3468,53:59.5,112031600,1041.1359,2.2663412,0
3469,53:59.5,112063640,1037.3722,2.1328764,0
3470,53:59.5,112095696,1039.1654,2.5212927,0
3471,53:59.6,112127744,1035.4767,2.1990001,0
3472,53:59.6,112159784,1035.218,2.1633873,0
3473,53:59.6,112191836,1035.2855,2.453239,0
3474,53:59.7,112223896,1036.7776,2.3355045,0
3475,53:59.7,112255940,1039.1653,2.2407703,0
3476,53:59.8,112287988,1037.0697,2.214076,0
3477,53:59.8,112320040,1036.4646,2.2370784,0
3478,53:59.8,112352084,1034.7111,2.4756534,0
3479,53:59.8,112384136,1037.9713,2.3507574,0
3480,53:59.9,112416196,1039.856,2.4327242,0
3481,53:59.9,112448244,1036.4747,2.2309425,0
3482,53:59.9,112480300,1037.8649,2.2713568,0
3483,54:00.0,112512364,1042.2139,2.4253075,0
3484,54:00.0,112544408,1041.0739,2.2106953,0
3485,54:00.0,112576456,1041.9979,2.5912776,0
3486,54:00.0,112607520,1041.5796,2.4771695,0
3487,54:00.1,112638584,1042.8127,2.3445094,0
3488,54:00.1,112670632,1035.7209,2.2220407,0
3489,54:00.1,112702676,1036.6854,2.2206256,0
3490,54:00.2,112734728,1034.7372,2.3604441,0
3491,54:00.2,112766772,1042.1455,2.4232426,0
3492,54:00.3,112798816,1037.8431,2.2567279,0
3493,54:00.3,112829880,1034.8947,2.4184217,0
3494,54:00.3,112861936,1033.3923,2.2353344,0
3495,54:00.4,112893976,1038.7466,2.1097586,0
3496,54:00.4,112926028,1039.7394,2.1502173,0
3497,54:00.4,112958084,1038.5969,2.2959027,0
3498,54:00.4,112990132,1034.1324,2.4273107,0
3499,54:00.5,113022176,1039.1063,2.4139409,0
3500,54:00.5,113054224,1037.0005,2.4277904,0
3501,54:00.5,113086264,1031.5778,2.3070688,0
3502,54:00.6,113118312,1035.6771,2.231086,0
3503,54:00.6,113150364,1036.0093,2.1981397,0
3504,54:00.6,113182408,1032.8159,2.2453763,0
3505,54:00.7,113214456,1039.702,2.4216087,0
3506,54:00.7,113246512,1037.8021,2.2050006,0
3507,54:00.7,113278560,1035.7798,2.072557,0
3508,54:00.8,113310620,1040.2084,2.111248,0
3509,54:00.8,113342648,1037.5576,2.3293281,0
3510,54:00.8,113374704,1037.9216,2.3979371,0
3511,54:00.9,113405768,1037.0485,2.5995643,0
3512,54:00.9,113437820,1035.786,2.2428472,0
3513,54:00.9,113469880,1032.0083,2.034704,0
3514,54:01.0,113501912,1037.2477,2.4276106,0
3515,54:01.0,113533968,1037.6238,2.4249835,0
3516,54:01.0,113566024,1033.7426,2.3705821,0
3517,54:01.0,113598080,1035.5383,2.3543699,0
3518,54:01.1,113630136,1041.5322,2.376529,0
3519,54:01.1,113662176,1042.8721,2.4995553,0
3520,54:01.2,113694232,1041.0718,2.3147135,0
3521,54:01.2,113726280,1037.9087,2.1994102,0
3522,54:01.2,113758328,1037.8717,2.415062,0
3523,54:01.2,113790388,1037.5872,2.1612742,0
3524,54:01.3,113822432,1034.4377,2.451447,0
3525,54:01.3,113854480,1037.6843,2.3617628,0
3526,54:01.3,113885536,1037.2446,2.4578967,0
3527,54:01.4,113916600,1038.4763,2.0118182,0
3528,54:01.4,113948648,1038.5403,2.3742375,0
3529,54:01.4,113980700,1041.5673,2.5512426,0
3530,54:01.5,114012752,1037.5276,2.1627953,0
3531,54:01.5,114044804,1039.1982,2.3126001,0
3532,54:01.5,114076856,1041.0144,2.3217189,0
3533,54:01.6,114108900,1035.2644,2.4271309,0
3534,54:01.6,114140952,1039.2606,2.3839264,0
3535,54:01.6,114173004,1034.2317,2.5149939,0
3536,54:01.7,114205064,1036.7468,2.6129868,0
3537,54:01.7,114237116,1036.4558,2.230551,0
3538,54:01.7,114269164,1038.3207,2.3925421,0
3539,54:01.8,114301212,1038.0131,2.3452291,0
3540,54:01.8,114333260,1034.0469,2.4246714,0
3541,54:01.8,114365296,1037.6606,2.3729625,0
3542,54:01.8,114397348,1035.6031,2.2688954,0
3543,54:01.9,114429408,1038.1573,2.526401,0
3544,54:01.9,114461452,1035.538,2.2543409,0
3545,54:02.0,114493512,1034.4938,2.5256524,0
3546,54:02.0,114525572,1034.5327,2.3505595,0
3547,54:02.0,114557620,1039.6907,2.4266872,0
3548,54:02.1,114589680,1037.7538,2.3270531,0
3549,54:02.1,114621736,1036.0793,2.2601688,0
3550,54:02.1,114653792,1038.5078,2.3313887,0
3551,54:02.2,114685840,1038.4736,2.2046838,0
3552,54:02.2,114717884,1037.6324,2.3605056,0
3553,54:02.2,114749932,1039.0708,2.4016118,0
3554,54:02.2,114781968,1038.2012,2.3705943,0
3555,54:02.3,114814020,1040.2529,2.284236,0
3556,54:02.3,114846076,1033.8176,2.2859428,0
3557,54:02.3,114878132,1037.4144,2.3384063,0
3558,54:02.4,114910168,1039.8477,2.1174147,0
3559,54:02.4,114942220,1035.2861,2.4008722,0
3560,54:02.4,114974268,1035.7605,2.2155609,0
3561,54:02.4,115006316,1040.1923,2.5027437,0
3562,54:02.5,115038356,1038.8612,2.2929218,0
3563,54:02.5,115070416,1036.9791,1.8777767,0
3564,54:02.6,115102456,1036.7733,2.4773457,0
3565,54:02.6,115134516,1037.0228,2.2622538,0
3566,54:02.6,115166568,1033.1211,2.4220295,0
3567,54:02.7,115198608,1036.9603,2.2564828,0
3568,54:02.7,115230664,1039.3805,2.0966403,0
3569,54:02.7,115262716,1036.7734,2.0997612,0
3570,54:02.8,115294772,1037.4336,2.4362271,0
3571,54:02.8,115326828,1036.5601,2.4638338,0
3572,54:02.8,115358868,1036.2568,2.3315635,0
3573,54:02.8,115390920,1037.5444,2.2778311,0
3574,54:02.9,115422968,1037.2712,2.2710876,0
3575,54:02.9,115455012,1036.8165,2.1970139,0
3576,54:03.0,115487072,1034.1112,2.4351635,0
3577,54:03.0,115519120,1032.7539,2.2504773,0
3578,54:03.0,115551168,1035.8461,2.4405715,0
3579,54:03.1,115583216,1035.7667,2.3839507,0
3580,54:03.1,115615272,1036.0005,2.0963488,0
3581,54:03.1,115647324,1036.4773,2.0204792,0
3582,54:03.1,115679368,1038.5343,2.2760673,0
3583,54:03.2,115711428,1036.5104,2.4270232,0
3584,54:03.2,115743468,1037.3229,2.3240242,0
3585,54:03.2,115775504,1039.043,2.3893774,0
3586,54:03.3,115807564,1039.0238,2.4445274,0
3587,54:03.3,115839612,1037.4915,2.3219445,0
3588,54:03.3,115871664,1035.8082,2.3731587,0
3589,54:03.4,115903720,1039.4764,2.314286,0
3590,54:03.4,115935780,1038.2042,2.3614793,0
3591,54:03.4,115967832,1036.6632,2.41294,0
3592,54:03.5,115999880,1033.1262,2.288475,0
3593,54:03.5,116031936,1036.0261,2.2718308,0
3594,54:03.5,116063984,1036.9509,2.3472016,0
3595,54:03.6,116096036,1039.2222,2.1004264,0
3596,54:03.6,116128084,1035.4242,2.3222454,0
3597,54:03.6,116160140,1038.2142,2.1528416,0
3598,54:03.7,116192184,1036.0953,2.3904977,0
3599,54:03.7,116224232,1036.7524,2.4127953,0
3600,54:03.7,116256280,1037.1674,2.4908192,0
3601,54:03.7,116288332,1039.079,2.3776064,0
3602,54:03.8,116320384,1037.1545,2.1892242,0
3603,54:03.8,116352440,1034.8359,2.3091369,0
3604,54:03.8,116384500,1038.4554,2.0622241,0
3605,54:03.9,116416552,1040.3141,2.3362522,0
3606,54:03.9,116448588,1037.5135,2.5727808,0
3607,54:03.9,116480648,1037.425,2.1128879,0
3608,54:04.0,116512704,1035.2053,2.192492,0
3609,54:04.0,116544752,1037.4309,2.6535928,0
3610,54:04.0,116576808,1035.6327,2.2895811,0
3611,54:04.1,116608856,1038.1726,2.3438637,0
3612,54:04.1,116640904,1036.1453,2.1748593,0
3613,54:04.1,116672964,1037.1959,2.3257143,0
3614,54:04.2,116705008,1035.2114,2.265609,0
3615,54:04.2,116737040,1036.1405,2.138967,0
3616,54:04.2,116769080,1037.6895,2.5271959,0
3617,54:04.2,116800136,1033.7068,2.5596817,0
3618,54:04.3,116832188,1037.0284,2.3906195,0
3619,54:04.3,116864240,1039.587,2.4289529,0
3620,54:04.4,116896300,1037.1412,2.3283284,0
3621,54:04.4,116928352,1034.9227,2.3268902,0
3622,54:04.4,116960408,1038.1727,2.2921855,0
3623,54:04.5,116992464,1034.9691,2.3850737,0
3624,54:04.5,117024520,1034.3491,2.2636814,0
3625,54:04.5,117056568,1034.3318,2.3959336,0
3626,54:04.5,117088632,1037.9182,2.3783407,0
3627,54:04.6,117120688,1037.7986,2.3300276,0
3628,54:04.6,117152736,1035.9441,2.2075598,0
3629,54:04.6,117184792,1042.8918,2.6776457,0
3630,54:04.7,117215864,1037.5278,2.5222044,0
3631,54:04.7,117247912,1037.2395,2.3188465,0
3632,54:04.8,117279960,1034.1233,2.3669081,0
3633,54:04.8,117312012,1040.3066,2.3053019,0
3634,54:04.8,117344056,1033.6119,2.1616514,0
3635,54:04.8,117376096,1035.5466,2.3084056,0
3636,54:04.9,117408156,1038.0308,2.532373,0
3637,54:04.9,117440208,1036.8301,2.3472388,0
3638,54:04.9,117472268,1035.6813,2.238951,0
3639,54:05.0,117504316,1035.1907,2.2777801,0
3640,54:05.0,117536376,1036.0807,2.2572439,0
3641,54:05.0,117568428,1040.0618,2.6191945,0
3642,54:05.1,117600468,1037.0001,2.3987865,0
3643,54:05.1,117632516,1034.4702,2.1882534,0
3644,54:05.1,117664556,1034.9948,2.4500811,0
3645,54:05.2,117696612,1036.476,2.2984619,0
3646,54:05.2,117727676,1032.6729,2.2941782,0
3647,54:05.2,117759732,1038.7625,2.3730483,0
3648,54:05.3,117791788,1039.4875,1.9366343,0
3649,54:05.3,117823836,1037.4601,2.4418116,0
3650,54:05.3,117855884,1036.3416,2.3054914,0
3651,54:05.3,117887924,1035.2654,2.2117615,0
3652,54:05.4,117919976,1038.9365,2.3785241,0
3653,54:05.4,117952036,1038.5486,2.2980061,0
3654,54:05.4,117984080,1035.0941,2.3758061,0
3655,54:05.5,118016124,1036.6743,2.4737363,0
3656,54:05.5,118048184,1039.4545,2.2502835,0
3657,54:05.6,118080220,1036.0795,2.2097473,0
3658,54:05.6,118112280,1037.078,2.3839142,0
3659,54:05.6,118144328,1038.4648,2.3468542,0
3660,54:05.6,118175384,1033.4506,2.3953991,0
3661,54:05.7,118207440,1038.808,2.3644969,0
3662,54:05.7,118238496,1037.2028,2.3609369,0
3663,54:05.7,118270552,1036.1649,2.2966506,0
3664,54:05.8,118302608,1035.5452,2.2993987,0
3665,54:05.8,118334660,1034.3221,2.4345422,0
3666,54:05.8,118366708,1036.8864,2.0489719,0
3667,54:05.8,118397764,1034.7435,2.5859146,0
3668,54:05.9,118429816,1040.3053,2.2253258,0
3669,54:05.9,118461868,1035.644,2.2457132,0
3670,54:06.0,118493900,1038.0356,2.135154,0
3671,54:06.0,118525944,1033.9867,2.2803721,0
3672,54:06.0,118558000,1037.3638,2.2854843,0
3673,54:06.1,118590056,1035.4691,2.5644526,0
3674,54:06.1,118622096,1034.9446,2.4248757,0
3675,54:06.1,118654152,1036.958,2.5086327,0
3676,54:06.1,118686204,1036.0424,2.4679766,0
3677,54:06.2,118718252,1035.4619,2.3433297,0
3678,54:06.2,118750300,1040.2764,2.4007876,0
3679,54:06.2,118782360,1039.7999,2.2084692,0
3680,54:06.3,118813416,1038.0728,2.1633065,0
3681,54:06.3,118845456,1043.3068,2.2781761,0
3682,54:06.3,118877504,1036.9211,2.2715361,0
3683,54:06.4,118909548,1038.4525,2.5159657,0
3684,54:06.4,118941600,1036.1621,2.2289455,0
3685,54:06.4,118973644,1037.3484,2.3670065,0
3686,54:06.5,119005692,1033.2655,2.4615176,0
3687,54:06.5,119037740,1033.9596,2.3525398,0
3688,54:06.5,119068796,1038.9624,2.5703135,0
3689,54:06.6,119100852,1039.6877,2.4163871,0
3690,54:06.6,119132908,1035.9075,2.6027195,0
3691,54:06.6,119164952,1036.8092,2.1398921,0
3692,54:06.7,119197016,1036.4786,2.0976536,0
3693,54:06.7,119228088,1041.2618,2.2539406,0
3694,54:06.7,119260136,1036.234,2.4609854,0
3695,54:06.7,119292188,1038.8643,2.2798233,0
3696,54:06.8,119323252,1038.4697,2.30954,0
3697,54:06.8,119355308,1036.1373,2.1773202,0
3698,54:06.9,119387348,1037.2747,2.1265492,0
3699,54:06.9,119419400,1035.5177,2.0587211,0
3700,54:06.9,119451448,1038.5944,2.3254139,0
3701,54:07.0,119483504,1040.5385,2.0409307,0
3702,54:07.0,119515564,1037.9515,2.4609499,0
3703,54:07.0,119547612,1036.2451,2.3236234,0
3704,54:07.0,119579656,1037.6254,2.2887294,0
3705,54:07.1,119611712,1036.8267,2.2366233,0
3706,54:07.1,119642776,1037.1818,2.3412547,0
3707,54:07.1,119674820,1038.2268,2.3675845,0
3708,54:07.2,119705884,1036.5719,2.2625625,0
3709,54:07.2,119737944,1035.4226,2.1648264,0
3710,54:07.3,119769996,1034.5054,2.4810553,0
3711,54:07.3,119802040,1039.4659,2.3851836,0
3712,54:07.3,119834084,1036.1719,2.0358479,0
3713,54:07.3,119866136,1038.5652,2.1502173,0
3714,54:07.4,119898192,1037.5219,2.2371826,0
3715,54:07.4,119929256,1037.1661,2.2526231,0
3716,54:07.4,119961288,1036.0992,2.4124937,0
3717,54:07.5,119993332,1036.4922,2.2954335,0
3718,54:07.5,120025384,1039.1313,2.3987987,0
3719,54:07.5,120056452,1034.0382,2.3993082,0
3720,54:07.6,120088496,1037.3147,2.2506196,0
3721,54:07.6,120120544,1038.8015,2.0382051,0
3722,54:07.6,120152588,1035.3389,2.3194613,0
3723,54:07.6,120184628,1035.2917,2.3652723,0
3724,54:07.7,120216676,1036.8774,2.3103211,0
3725,54:07.7,120248728,1042.7189,2.5452921,0
3726,54:07.7,120280772,1035.5537,2.3726435,0
3727,54:07.8,120312824,1037.5662,2.406805,0
3728,54:07.8,120344876,1039.3466,2.3969417,0
3729,54:07.9,120375952,1037.3158,2.4815831,0
3730,54:07.9,120407996,1038.2849,2.1802056,0
3731,54:07.9,120440048,1035.4501,2.1893306,0
3732,54:07.9,120472100,1034.4424,2.3234105,0
3733,54:08.0,120504132,1036.5477,2.3309891,0
3734,54:08.0,120536180,1037.7684,2.2560315,0
3735,54:08.0,120568240,1035.569,2.4039373,0
3736,54:08.1,120600292,1037.1942,2.346693,0
3737,54:08.1,120632336,1037.0535,2.1967359,0
3738,54:08.1,120663392,1032.6396,2.2421725,0
3739,54:08.2,120695444,1033.8328,2.5482292,0
3740,54:08.2,120727488,1035.9188,2.2329767,0
3741,54:08.2,120759548,1036.9728,2.1137004,0
3742,54:08.2,120791600,1039.0856,2.1801786,0
3743,54:08.3,120823640,1038.2878,2.347152,0
3744,54:08.3,120855688,1037.8861,2.7005146,0
3745,54:08.4,120887744,1034.0436,2.5121686,0
3746,54:08.4,120919784,1038.3613,2.5606821,0
3747,54:08.4,120951832,1035.0953,2.3403347,0
3748,54:08.5,120983880,1037.3658,2.3862936,0
3749,54:08.5,121015932,1037.8131,2.4773455,0
3750,54:08.5,121047976,1036.3948,2.461612,0
3751,54:08.5,121080032,1034.8522,2.3952169,0
3752,54:08.6,121112084,1038.0515,2.1393616,0
3753,54:08.6,121144136,1037.1017,2.3384562,0
3754,54:08.6,121176176,1034.6356,2.0800982,0
3755,54:08.7,121208228,1034.4904,2.1272881,0
3756,54:08.7,121240280,1033.5123,2.350522,0
3757,54:08.7,121272316,1036.7207,2.5124118,0
3758,54:08.8,121304372,1035.9299,2.1463699,0
3759,54:08.8,121335432,1039.0425,2.392688,0
3760,54:08.8,121367472,1037.0106,2.3252761,0
3761,54:08.9,121399508,1036.6278,2.3748996,0
3762,54:08.9,121430572,1033.182,2.3312137,0
3763,54:08.9,121462604,1038.4137,2.1354947,0
3764,54:09.0,121494660,1031.6382,2.303117,0
3765,54:09.0,121526708,1037.9528,2.2844656,0
3766,54:09.0,121558768,1040.2769,2.268754,0
3767,54:09.1,121590812,1037.7701,2.2541344,0
3768,54:09.1,121622860,1035.3186,2.3673017,0
3769,54:09.1,121654912,1035.9208,2.3669696,0
3770,54:09.1,121685968,1036.0299,2.3849638,0
3771,54:09.2,121718016,1040.8984,2.3828397,0
3772,54:09.2,121750076,1039.0729,2.5503299,0
3773,54:09.2,121782128,1039.2134,2.3423734,0
3774,54:09.3,121814168,1033.8732,2.3567543,0
3775,54:09.3,121846224,1037.6973,2.2731755,0
3776,54:09.4,121878272,1037.5928,2.2845545,0
3777,54:09.4,121909328,1034.7657,2.4043853,0
3778,54:09.4,121941384,1039.9149,2.2169662,0
3779,54:09.4,121973444,1036.5287,2.5162432,0
3780,54:09.5,122005492,1040.0541,2.5362773,0
3781,54:09.5,122037536,1035.7473,2.2195506,0
3782,54:09.5,122069592,1038.0022,2.1330264,0
3783,54:09.6,122101620,1036.5378,2.1502173,0
3784,54:09.6,122133664,1039.6395,2.2295332,0
3785,54:09.6,122165724,1038.0435,2.3725455,0
3786,54:09.6,122197768,1036.6285,2.2491708,0
3787,54:09.7,122229816,1036.8491,2.3118451,0
3788,54:09.7,122261872,1038.1345,2.094696,0
3789,54:09.8,122293920,1037.2601,2.324713,0
3790,54:09.8,122325964,1039.0155,2.4647667,0
3791,54:09.8,122358016,1040.7212,2.3843904,0
3792,54:09.9,122390064,1038.0295,2.2888439,0
3793,54:09.9,122422116,1037.4645,2.196696,0
3794,54:09.9,122454176,1037.5125,2.3325744,0
3795,54:09.9,122486232,1038.7161,2.2399907,0
3796,54:10.0,122518280,1038.1086,2.2178586,0
3797,54:10.0,122550340,1036.1603,2.2020686,0
3798,54:10.0,122582392,1036.2,2.1171534,0
3799,54:10.1,122614448,1041.8845,2.3264775,0
3800,54:10.1,122646496,1037.5476,2.2407441,0
3801,54:10.2,122678548,1037.0402,2.3022449,0
3802,54:10.2,122710596,1037.0219,2.2838793,0
3803,54:10.2,122742648,1038.7631,2.2953322,0
3804,54:10.2,122774696,1038.066,2.3675966,0
3805,54:10.3,122805760,1037.7437,2.2952435,0
3806,54:10.3,122837816,1035.7219,2.4327841,0
3807,54:10.3,122869860,1040.3219,2.4111905,0
3808,54:10.4,122901912,1035.1315,2.4155319,0
3809,54:10.4,122933952,1041.1923,2.3979371,0
3810,54:10.4,122966004,1034.6693,2.3277283,0
3811,54:10.5,122998056,1037.8257,2.2398996,0
3812,54:10.5,123029116,1038.6667,2.3038876,0
3813,54:10.5,123060172,1034.7745,2.4426575,0
3814,54:10.6,123092224,1041.4808,2.3816056,0
3815,54:10.6,123124276,1037.6528,2.2595634,0
3816,54:10.6,123156328,1040.0085,2.4282818,0
3817,54:10.7,123188372,1038.744,2.5585217,0
3818,54:10.7,123220432,1037.3658,2.3563592,0
3819,54:10.7,123252488,1037.2526,2.2533078,0
3820,54:10.7,123284536,1038.7635,2.4636803,0
3821,54:10.8,123316596,1038.9818,2.1236596,0
3822,54:10.8,123347652,1037.0773,2.4189031,0
3823,54:10.8,123379704,1041.9167,2.3038876,0
3824,54:10.9,123411764,1039.0421,2.2268555,0
3825,54:10.9,123443824,1035.0538,2.5995195,0
3826,54:11.0,123475876,1035.7343,2.2804871,0
3827,54:11.0,123507928,1035.8523,2.3997812,0
3828,54:11.0,123539980,1037.8302,2.4770756,0
3829,54:11.0,123572028,1038.5912,2.5599887,0
3830,54:11.1,123603092,1036.9956,2.5310624,0
3831,54:11.1,123634156,1038.6558,2.2308903,0
3832,54:11.1,123665220,1036.4043,2.2477341,0
3833,54:11.2,123697268,1038.1737,2.3602588,0
3834,54:11.2,123729328,1034.1404,2.3751078,0
3835,54:11.2,123761372,1038.2092,2.1454341,0
3836,54:11.2,123793424,1037.9647,2.0640581,0
3837,54:11.3,123825476,1038.4697,2.4257517,0
3838,54:11.3,123857536,1036.0347,2.3795149,0
3839,54:11.4,123889592,1039.2064,2.1730921,0
3840,54:11.4,123921636,1038.9148,2.0082271,0
3841,54:11.4,123953684,1039.4692,2.3306646,0
3842,54:11.5,123985740,1036.7804,2.2785592,0
3843,54:11.5,124017788,1039.1544,2.4677877,0
3844,54:11.5,124048852,1039.1583,2.1889982,0
3845,54:11.5,124079916,1036.6061,2.3659244,0
3846,54:11.6,124111960,1039.5378,2.281342,0
3847,54:11.6,124144012,1031.4657,2.3985922,0
3848,54:11.6,124176056,1039.6436,2.4353189,0
3849,54:11.7,124208108,1036.5819,2.0670731,0
3850,54:11.7,124240164,1038.4048,2.3977914,0
3851,54:11.8,124271220,1037.7285,2.451328,0
3852,54:11.8,124303260,1040.4821,2.1477795,0
3853,54:11.8,124335308,1036.6281,2.5423863,0
3854,54:11.8,124367360,1034.0309,2.4552548,0
3855,54:11.9,124399400,1035.0175,2.3581371,0
3856,54:11.9,124431452,1040.2181,2.3948765,0
3857,54:11.9,124463512,1035.6965,2.1310198,0
3858,54:12.0,124495552,1040.0612,2.5853293,0
3859,54:12.0,124527596,1036.1191,2.4943454,0
3860,54:12.0,124559648,1040.6815,2.5029764,0
3861,54:12.0,124591708,1040.2893,2.6104016,0
3862,54:12.1,124623740,1042.7722,2.1942303,0
3863,54:12.1,124655788,1036.3193,2.4230025,0
3864,54:12.2,124687832,1035.8308,1.9315633,0
3865,54:12.2,124719868,1038.4535,2.1053259,0
3866,54:12.2,124751912,1034.2789,2.2874701,0
3867,54:12.3,124783972,1036.5162,2.2634628,0
3868,54:12.3,124816020,1042.13,2.194973,0
3869,54:12.3,124848072,1038.0083,2.3653338,0
3870,54:12.3,124880120,1038.6534,2.6687183,0
3871,54:12.4,124912176,1036.3699,2.4049177,0
3872,54:12.4,124944224,1030.6486,2.5751326,0
3873,54:12.4,124976272,1040.1184,2.3375723,0
3874,54:12.5,125008324,1031.2012,2.5776176,0
3875,54:12.5,125040352,1035.0355,2.1788833,0
3876,54:12.6,125072400,1040.3455,2.279249,0
3877,54:12.6,125104452,1038.5464,2.2903945,0
3878,54:12.6,125135516,1043.3972,2.3982646,0
3879,54:12.6,125167564,1037.1075,2.9768918,2
3880,54:12.7,125199616,1045.9731,2.7079194,2
3881,54:12.7,125231672,1035.2188,3.1811283,2
3882,54:12.7,125263720,1031.3181,3.1225109,2
3883,54:12.8,125295760,1041.6332,2.8171482,2
3884,54:12.8,125327804,1037.4557,3.0418999,2
3885,54:12.8,125359860,1035.9628,3.5028312,2
3886,54:12.8,125391912,1033.0845,3.3097682,2
3887,54:12.9,125423972,1045.0874,3.3142672,2
3888,54:12.9,125456028,1036.1959,3.6656759,2
3889,54:13.0,125487084,1035.687,3.7604558,2
3890,54:13.0,125519132,1036.3575,4.8854642,2
3891,54:13.0,125550196,1037.6125,5.7405553,2
3892,54:13.1,125582252,1033.6765,6.0024915,2
3893,54:13.1,125614288,1030.8578,6.7227821,2
3894,54:13.1,125646340,1040.4823,5.3493047,2
3895,54:13.2,125678384,1021.5212,5.491394,2
3896,54:13.2,125710416,1033.4249,3.1751852,2
3897,54:13.2,125742472,1038.4011,5.2035656,2
3898,54:13.2,125774524,1046.2648,5.6036539,2
3899,54:13.3,125806580,1047.5698,5.8434091,2
3900,54:13.3,125837636,1033.782,6.4514594,2
3901,54:13.3,125869696,1032.5111,6.0795412,2
3902,54:13.4,125901740,1033.3042,6.2184291,2
3903,54:13.4,125933776,1047.5493,6.3651104,2
3904,54:13.4,125965824,1035.8918,7.1400452,2
3905,54:13.5,125997876,1036.1731,7.6649184,2
3906,54:13.5,126029928,1232.6796,19.587711,2
3907,54:13.5,126061000,1079.8116,8.5076809,2
3908,54:13.6,126093052,1030.4767,5.5468268,2
3909,54:13.6,126124116,1058.522,2.2630513,2
3910,54:13.6,126156168,1048.2452,1.4945047,2
3911,54:13.6,126188200,1033.1285,3.0629051,2
3912,54:13.7,126220244,1034.9379,2.7906902,2
3913,54:13.7,126252300,1020.6747,3.0729892,2
3914,54:13.7,126284356,1029.0277,2.2427566,2
3915,54:13.8,126316400,1053.8663,2.1243172,2
3916,54:13.8,126348448,1032.8727,2.3816423,2
3917,54:13.9,126380508,1040.2736,2.2658274,2
3918,54:13.9,126412556,1030.2023,2.2733548,2
3919,54:13.9,126444608,1039.8311,2.2482519,2
3920,54:14.0,126476664,1031.7529,2.6668198,2
3921,54:14.0,126508724,1048.2584,2.07741,2
3922,54:14.0,126540776,1045.0553,2.4715588,2
3923,54:14.0,126572824,1035.6792,2.1437786,2
3924,54:14.1,126604884,1031.9325,2.1598732,2
3925,54:14.1,126636932,1041.1971,2.0614195,2
3926,54:14.1,126668972,1041.9777,2.2344229,2
3927,54:14.2,126701032,1035.3287,2.5234272,2
3928,54:14.2,126733084,1035.2548,2.586421,2
3929,54:14.2,126765132,1040.5455,2.0791886,2
3930,54:14.3,126797196,1039.015,2.6057706,2
3931,54:14.3,126829240,1035.5635,2.3318131,2
3932,54:14.3,126861272,1040.6353,2.1839533,2
3933,54:14.4,126893316,1036.8176,2.263617,2
3934,54:14.4,126925368,1037.4017,2.4535472,2
3935,54:14.4,126957416,1037.5226,2.301676,2
3936,54:14.5,126989456,1036.5544,2.3845735,2
3937,54:14.5,127020520,1036.5182,2.4088356,2
3938,54:14.5,127052572,1037.7009,2.1531391,2
3939,54:14.6,127084624,1038.0977,2.1798451,2
3940,54:14.6,127115692,1039.7179,2.2682409,2
3941,54:14.6,127147748,1034.9148,2.2801807,2
3942,54:14.6,127179804,1037.0596,2.3405957,2
3943,54:14.7,127211852,1032.9503,2.3111022,2
3944,54:14.7,127243884,1035.8928,2.284873,2
3945,54:14.7,127275932,1036.834,2.6269612,2
3946,54:14.8,127307980,1041.66,2.0112827,2
3947,54:14.8,127340020,1042.2842,2.226594,2
3948,54:14.9,127372076,1032.8319,2.3560257,2
3949,54:14.9,127404120,1040.5002,2.834913,2
3950,54:14.9,127436168,1036.9426,2.1309242,2
3951,54:15.0,127468204,1035.8115,2.2939751,2
3952,54:15.0,127500260,1038.5914,2.3739436,2
3953,54:15.0,127532308,1036.2947,2.2085879,2
3954,54:15.0,127563372,1037.4912,2.093487,2
3955,54:15.1,127595424,1040.0319,2.2506325,2
3956,54:15.1,127627460,1035.0259,2.5548337,2
3957,54:15.1,127659516,1035.9554,2.2260451,2
3958,54:15.2,127691564,1037.0339,2.4710054,2
3959,54:15.2,127723604,1035.3097,2.33341,2
3960,54:15.2,127755652,1037.2236,2.3094394,2
3961,54:15.2,127787696,1030.6162,2.3522427,2
3962,54:15.3,127819732,1035.7273,2.3103967,2
3963,54:15.3,127851776,1038.7317,2.3917148,2
3964,54:15.3,127883828,1035.0813,1.9510376,2
3965,54:15.4,127915864,1034.8004,2.0468118,2
3966,54:15.4,127947900,1042.1329,2.2606964,2
3967,54:15.5,127979956,1034.089,1.6418982,2
3968,54:15.5,128011996,1037.4225,1.8234571,2
3969,54:15.5,128044024,1045.7577,2.0628872,2
3970,54:15.6,128075092,1040.5204,2.0213289,2
3971,54:15.6,128107136,1032.4042,2.1217537,2
3972,54:15.6,128139172,1030.0374,2.2587905,2
3973,54:15.6,128171220,1056.6489,2.971637,2
3974,54:15.7,128203280,1039.8989,2.616493,2
3975,54:15.7,128234332,1045.347,2.8706098,2
3976,54:15.7,128266380,1018.5155,2.6938245,2
3977,54:15.8,128298436,1028.5974,2.9042749,2
3978,54:15.8,128330492,1027.1515,4.2051325,2
3979,54:15.8,128362528,1034.6704,4.4524689,2
3980,54:15.9,128394592,1041.8975,4.3330998,2
3981,54:15.9,128425652,1047.8245,4.8618102,2
3982,54:15.9,128457696,1044.2345,5.1186643,2
3983,54:16.0,128489744,1037.2756,4.3974047,2
